,paragraph_idx,text,subject,x,y
621,24,"Learning Content 
Numbers from 0 to 10,000 and their presentation as the sum of ones, tens, hundreds and thousands. 
Equation and inequality. Comparison and ordering numbers. Ordinal numbers. Odd and even numbers. 
Addition, subtraction, multiplication and division of numbers up to 100 mentally. Addition and subtraction up 
to 10,000 in writing. Names of components of addition, subtraction, multiplication and division operations 
(summand, sum; minuend, subtrahend, difference; divisor, product; dividend, divisor, and quotient). 
Relations between addition and subtraction, and multiplication and division. Relation of multiplication to 
addition. 
Rules of mental and written arithmetic. Letters as symbols of numbers. Finding the numerical value of a 
letter in equations. Use of computer programmes in order to practise the required  calculating skills.",mathematics,3.3183858,-1.7304167
622,202,2.3.4.3. Working and consumption,social_studies,8.555246,3.1302917
623,87,2.3.1. Learning and educational objectives,foreign_languages,5.6346917,-0.397818
624,84,"Learning Content 
Parallel braking. 
Skating backwards. Backwards crossover. 
Endurance skating. 
Ringette and/or ice-hockey.",physical_education,2.4274337,4.634692
625,1,"Subject field: Physical education 
1. General Principles",physical_education,3.8651867,1.56001
626,10,1.3. Description of the Subject Field and Integration within the Subject Field,foreign_languages,4.3399487,0.2459717
627,63,"Learning content 
Recipes. Units of measurement. Means of working in the kitchen. Safety. Pre-processing of foodstuffs and 
hot/cold processing. Sandwiches. Desserts made without hot processing. Cold beverages. Hot beverages. 
Boiling of potatoes, eggs and pasta products. Green and mixed salads. Cold sauces. Porridges and other 
cereal-based foods. 
Personal hygiene requirements applicable to kitchen work. Food safety. Washing dishes by hand and in a 
dishwasher and maintaining proper order in a kitchen. Work sequence when cooking. 
Work distribution in a group, planning collective work. Analysis and assessment of collective work.",technology,-0.58909774,1.5016911
628,68,"Reading narrative, descriptive and informative texts (mark book, invitation, congratulations, TV guide, work 
instructions and table of contents in a book). Reading single signs (signs in study literature, traffic signs, 
etc.), schemes, maps and tables in study literature, children’s books and periodicals.",language_and_literature,13.400403,-1.6119788
629,179,"At the 3rd stage of study, the students also examine the institutions related to the functioning of the Estonian 
state. In studying the execution of public governance, such constitutional institutions. As some students may 
not continue their education after basic school, more attention is paid to the manifestation of politics in 
everyday life and citizens’ roles as knowledgeable consumers of policy output.",social_studies,9.63047,2.201178
630,59,"Choosing appropriate toms of address in communication (making requests, asking questions, saying no, 
apologising and thanking). Oral explanation, addressing forms and courtesy expressions.",language_and_literature,13.016593,-1.7047172
631,53,"Musical Literacy 
Learning Outcomes 
The students: 
5
1) understand the meaning of the symbols of sound lengths, rhythmic figures and pauses as shown 
below and use these in musical activities:",art,-1.477691,-2.5539804
632,93,"Positive thinking 
Learning outcomes 
Students will be able to: 
1) name and value their own and other people’s positive characteristics; and 
2) value positive thinking.",social_studies,9.055379,4.051608
633,167,"Learning content 
International situation, Paris Peace Conference, political map after the First World War, Versailles system. The 
activities and impact of the League of Nations and the development of hotbeds of war in Asia and Europe. 
World economy and the causes, character and consequences of the global economic crisis. 
Features of democracy and dictatorship. Democracy in the example of the USA, authoritarianism in the 
example of Italy and totalitarianism in the example of the Soviet Union and Germany. 
The Republic of Estonia, the War of Independence, Constituent Assembly, the period of democratic 
parliamentarianism, the silent era, economy, culture and everyday life and foreign policy. 
Culture and everyday life between the world wars, new cultural manifestations, science, development of 
technology, nuclear studies, cars and planes, cinematography and films, literature and art and new means of 
propaganda. Culture and mode of living in the locality at the beginning of the 20th century.",social_studies,10.4376545,2.3734412
634,100,"Learning content 
Analysis of technology: positive and negative influences. Ethical convictions in the application of 
technology. Information and communication technology. 
Acquisition of information about materials and their processing from printed sources and the Internet.  
World of work. Inventions, innovation and solving problematic tasks. If possible, product design using 
computer software.  
Manual and electrical tools. Modern options in processing materials and joining elements to form a product. 
Household maintenance and repair work.  
Occupational health and safety requirements during processing and safe work methods.",technology,0.644415,0.830849
635,149,"Literary studies are connected with almost every subject (first and foremost Estonian) and other areas 
close to literature (folklore, theatre, film and the fine arts) and support with their learning contents the 
examination of cross-curricular topics and attainment of general competences. The nature, depth and main 
emphasis of examining cross-curricular topics differ by form and depend to a great extent on the selection 
of literature. Overall, it is expected that when students discuss the literary texts they have read, they will 
relate themselves to the themes covered.",language_and_literature,11.795183,-1.8918451
636,74,"Gymnastics 
Learning Outcomes 
The students: 
1) perform a combination of the learned gymnastic exercises with or without apparatus to music; 
2) perform a combination of exercises in acrobatics; 
3) perform a combination of exercises on parallel/uneven bars (G, B) and on a balance beam (G) / 
high bar (B); and 
4) perform a learned vault (straddle and/or squat vault).",physical_education,2.7080142,3.39978
637,50,"At both the 2nd and 3rd stages of study, it is important to maintain the students’ motivation towards study 
and to shape their interest in science, science-related careers and their understanding of the importance of 
science and technology in our everyday lives. To develop competence in attitudes, different study methods 
are used, including situation- and role play.  It is important to plan investigation-based assignments that 
follow the interests and experiences of the students. In developing investigation skills, special attention is 
paid to planning and carrying out studies and analysing, interpreting and presenting results. In addition to 
practical and inquiry-based activities, the students solve various theoretical tasks which guarantee the 
0
development of thinking skills at a higher level. With homework the students consolidate what they learn in 
the classroom and apply this to activities in everyday life. The studying environment must provide 
possibilities for the students to be creative.",natural_science,5.2211165,8.487325
638,36,"The students graduating from basic school can: 
1) classify religions and name the prevalent religions in different parts of the world, know the major 
religions that are widespread in Estonia and identify larger denominations and religious groups; 
2) explain the main viewpoints as formulated in the teachings and ethical principles of the religions 
studied, and know the following about these religions: origins, prominent figures, religious rituals 
and cultural output; 
3) point out similarities and differences between religions and analyse (using examples) both positive 
and illustrative problems and the influence of different world views on the lives of individuals and 
society; 
4) can analyse the reasons behind religious conflicts, recognise prejudiced and labelling attitudes and 
offer opportunities for dialogue and cooperation between people with different religious views; and 
5) describe traits of their personal world view and analyse personal world view convictions in the 
context of the world views studied.",religious_studies,15.547246,7.6920705
639,242,"Writing 
Learning Outcomes 
The students: 
1) create and draw up different types of texts correctly, considering situation and addressee,  by 
using versatile language tools and following linguistic norms; 
2) formulate problems in writing, express and explain their opinions and draw conclusions; 
3) write discursive, descriptive and narrative essays and creative works; 
4) prepare a short presentation, essay, project or study, using quotes, references and a list of 
reference literature; 
5) in compiling their own texts, critically judge similar texts available online; 
6) write words with learned orthograms correctly and use correct punctuation marks in sentences 
containing the punctuation rules studied; and 
7) demonstrate skills in text editing.",language_and_literature,13.244169,-2.4376295
640,103,"Learning Content 
Assessing what was read, seen or heard both orally and in writing.  
Process writing: oral preliminary work; compiling an outline and idea map; writing, revising, editing and 
publishing a text and getting feedback.  
Composition of an essay. Introduction, elaboration of the theme and ending. Rough copy. Finding and 
correcting own mistakes. 
Finding additional information. Source text and simple techniques for elaborating it.  
Visual and textual information sources and their reliability. Comparing information from different sources, 
distinguishing important and unimportant information and writing it down. Fact and opinion. Text creation 
based on pictures or visual study materials.  
Letter and text on envelope.  
Describing: choice of words and presenting important and typical characteristics. Composition of a 
description: general impression, details and assessment. Describing objects, beings and persons. Author’s 
attitude to the object described and its expression. 
Retelling. Telling and writing about own experiences and events. Composition of a story. Time-cause 
sequence in text. Coherent sequence of sentences. Direct speech in stories. Telling a story in the first 
person. 
Discussing. Differentiating between causes and consequences. 
Writing book reports, reading recommendations and writing poems.",language_and_literature,13.3323145,-2.3477292
641,60,5,technology,1.4569424,0.9318883
642,131,"Home Economics 
Learning Outcomes 
The students: 
1) create menus using subject-specific literature and other information sources; 
2) make healthy food choices and create balanced and diverse menus; 
3) cook various hot and cold dishes using recipes; 
7",technology,-0.5405261,1.4778938
643,40,"Familiarity with various religions 
Learning Outcomes 
The students: 

1) explain the main viewpoints as formulated in the teachings and ethical principles of the religions 
studied and know the following about these religions: origins, prominent figures, religious rituals 
and cultural output; 
2) point out similarities and differences between various religions and analyse (using examples) both 
positive and illustrative problems and the influence of different world views on the lives of 
individuals and society; and 
3) describe traits of their personal world view and analyse personal world view convictions in the 
context of the world views studied.",religious_studies,15.547469,7.6710887
644,50,"Learning content 
Estonia – my home country. Estonia among other countries. Neighbouring countries. My locality: village, rural 
municipality, city, county. Estonian official state, national and local symbols. 
Traditional holidays. Traditions and customs of different nations. Tolerance.",social_studies,9.83607,2.2499034
645,182,"Heat Transfer 
Learning Outcomes 
9
The students: 
1) describe the important features of heat transfer, its relation with other phenomena and use in 
practice; 
2) explain the meaning of the amount of heat and means of measuring it, at the same time knowing 
the units of measurement used; 
3) explain the meaning of the thermal capacity of a substance, at the same time knowing the units of 
measurement used; 
4) name the important features of the following concepts: internal energy, temperature change, 
thermal conductivity, convection and thermal radiation; 
5) formulate the following relations and use them in explaining these thermal phenomena: 
a) in the case of thermal phenomena, the internal energy is transferred from a warmer body 
to a colder one; 
b) the internal energy of bodies can be changed in two ways: through work and heat transfer; 
c) in the case of heat transfer of two bodies, the internal energy of one of the bodies 
increases exactly as much as the internal energy of the other decreases; 
d) the higher the temperature of a body, the greater the amount of heat the body radiates in 
a unit of time; and 
e) the darker the surface of a body, the greater the amount of heat the body radiates and 
also absorbs in a unit of time;  
6) explain the meaning of the formulas 
)
(
1
2
t
t
m
c
Q


 or 
t
m
c
Q


, where 
1
2
t
t
t



, and 
their connection with thermal phenomena and use them in solving problems; 
7) explain the function of thermos, solar heating and heating materials, working principles, examples of 
use and safety regulations; and 
8) conduct an experiment measuring the thermal capacity of a body, processing the data of the 
experiment and drawing conclusions about the material of the body. 
Learning Content 
Warming and cooling down of bodies. Internal energy. Amount of heat. Thermal capacity of substance. 
Heat transfer. Thermal conductivity. Convection. Patterns of thermal radiation. Thermos. Solar heating. The 
law of conservation of energy in thermal processes. Change of seasons. Heat transfer in nature and 
technology.",natural_science,5.6801033,9.261057
646,227,"In addition to the Russian lessons in Form 4 (similar to the 1st stage of study) there are also lessons of 
literature where students refine their reading techniques and develop their reading skills to prepare for 
studying literature as a separate subject in Form 5.",language_and_literature,11.991059,-3.3000188
647,146,"Ancient Rome 
Learning outcomes 
Students will be able to: 
1) show the Apennine peninsula, Mediterranean Sea, Carthage, Rome, Constantinople, the eastern and 
western Roman empire on a map; 
2) have an understanding of the origins of the Roman state and show, with the help of symbols, its 
territory and expansion on a map;",social_studies,10.365572,2.9428492
648,16,"2. Syllabus 
2.1. Learning Outcomes and Learning Content in the 3rd stage of study",career_education,7.7412705,3.488341
649,54,"Oral language use 
Learning Outcomes 
The students: 
1) answer questions using full sentences or short answers as appropriate; 
2) communicate the content of study texts, reading units, picture books, films and theatre 
performances with the help of questions in an understandable way; 
3) express their opinions as to what they have heard, seen or read, notice similarities and 
differences, describe their; 
4) find words with similar and opposite meanings in order to express themselves; 
5) are able to ask questions, make requests, provide explanations, refuse, apologise and express 
thankfulness in communication situations;  
6) think up their own beginnings and endings to stories; and 
7) recite poems or short text by heart.",language_and_literature,12.962796,-2.6513479
650,42,2.1.2. Description of the subject,language_and_literature,4.193489,0.22831444
651,119,"Use correctly some simple 
constructions, but make 
frequent mistakes in basic 
grammar rules (e.g. mix up 
tense forms or make 
mistakes in the 
concordance of subject and 
predicate); still, in most 
cases it is clear what they 
want to say. 
A2.2 
Can follow conversations 
on familiar themes and 
recognise important 
information. 
Understand the content of 
communication on general 
themes in service sphere 
(e.g. in a store, bus, hotel, 
ticket office). 
Often need clarification on 
what they have heard. 
  
Read simple consumer texts 
(e.g. ads, menus, time 
schedules, warnings) on 
familiar themes and 
understand the information 
contained in them. 
Can sometimes grasp the 
meaning of words based on 
context. 
  
Can talk about their interests 
and activities. Can 
communicate in daily life. Can 
express their attitudes and 
preferences. Can start, 
continue and end 
conversations on familiar 
themes, but may need help. 
In most cases use basic 
vocabulary and sentence 
patterns they have learned 
correctly; make mistakes in 
spontaneous speech. Speech 
is understandable, although 
they make pronunciation 
mistakes and search for right 
words.",foreign_languages,8.092687,-3.1610963
652,122,2.2.2 Description of the subject,social_studies,8.280748,2.904162
653,228,"Learning content 
Constitution. Constitutional institutions. Composition of the Riigikogu and its functions. Forming the 
Government and its functions. President of the Republic. Supervisory bodies: Chancellor of Justice, National 
Audit Office. Court of law. Local government. 
Legal system: Estonian court system. Use of legislation. Legal liability of minors. 
Citizenship. Conditions of the acquisition of Estonian citizenship. Civil liberties and duties. Citizens of the 
Member States of the European Union, stateless persons and citizens of third countries and their rights and 
duties in Estonia. 
Political parties. Purpose of a political party in a democratic state. Estonian political parties represented in 
parliament. 
Elections. General procedure of elections. Candidates or those to be elected and voters or those who elect 
and their roles. Election campaign. Knowledgeable voting. 
Estonia as a member of the European Union. Estonia in international organisations.",social_studies,9.618749,2.185164
654,44,"At least five religions are selected from the major world religions for detailed study. Special attention is 
given to familiarisation with Estonian folk beliefs. Different religions are introduced via the aspects 
formulated in the course content and the teacher focuses on the main facets of each such religion. 
During the 3rd Stage of Study several new opportunities are added to the previously described learning 
activities suited to older students, such as: selective familiarisation with religious basic texts and analysis of 
distinctive features of religious texts, which facilitate comprehension of the peculiarities of the religious 
language and development of understanding of metaphorical language. Familiarisation with different 
religions and world views allows the students to acquire the skill of comparing them and seeing connections 
between religion and culture. It is important to shape an open and respectful attitude towards different 
cultures. Project study opportunities, compilation of short abstracts, procurement of information from 
reference sources and the Internet and critical assessment of the materials found develop the skill of 
independent thinking. Attention should also be given to development of debating skills. It is important for 
the students to learn how to substantiate their viewpoints. Religions are studied at this stage with greater 
attention given to the approach that describes distinctive features: manifestations of customs, traditions and 
religion in our daily lives. It is important to introduce religions with their inherent diversity.",religious_studies,15.531683,7.6892633
655,66,"Home Maintenance 
Learning Outcomes 
The students: 
1) perform housework using suitable means; 
2) plan the washing, drying and ironing of clothes based on care labels; and 
6",technology,-0.0019300579,1.1262027
656,38,"Winter Sports (either skiing or ice-skating, as chosen by the school)",physical_education,2.4002032,4.605148
657,87,"Learning content 
Effective social skills: helping each other, sharing, caring and cooperation. Tolerance towards oneself and 
others. Regard for others. Relations between friends. Trust in relationships. Empathy. Responsibility in 
relationships. Influence and pressure of peers. 
Valuing differences and diversity. Different personalities. Gender differences. People with special needs. 
Identifying and noticing positive traits and characteristics in oneself and other.",social_studies,8.976342,3.8880067
658,170,"Oscillation and Wave 
Learning Outcomes 
The students: 
1) describe the important features of the concepts of oscillation, sound and wave and their relations 
with other phenomena; 
2) explain the meaning of oscillation period and oscillation frequency and means of measurement and 
know the units of measurement used; 
3) name the important features of the following concepts: oscillation amplitude, sound intensity, sound 
wavelength and sound speed; 
4) conduct an experiment measuring the dependence of a thread pendulum (spring pendulum) on the 
length of the pendulum, the mass of the test body and oscillation amplitude, process the 
experiment data and draw conclusions about the hypothesis contained in the research question. 
Learning Content 
Oscillation. Oscillation amplitude, period and frequency. Waves. Sound, sound speed, relation between 
oscillation frequency and sound wavelength and sound intensity. Vocal apparatus of living organisms. The 
ear and hearing. Noise and noise protection. Appearance of oscillation in nature and application in 
technology.",natural_science,5.387418,9.2070675
659,1,"Appendix 3 
 of Regulation No 1 of the Government 
 of the Republic of 6 January 2011 
 National Curriculum for Basic Schools 
Last amendment 29 August 2014",mathematics,10.840023,13.380545
660,221,"After completing the 6th grade of study, students: 
1) read texts expressively by following the norms of pronunciation of Russian; 
2) differentiate between texts of different types and genres, understand their content and perform 
tasks related to understanding the meaning of audio texts; 
8
3) reproduce and orally create dialogues and monologues by using language tools based on the 
communication situation and according to the norms of Russian; 
4) analyse linguistic units according to the learning content and apply the knowledge they have 
acquired in their speech; 
5) seek information in texts of different styles and genres and in reference sources purposefully; and 
6) follow the norms of Russian language and speech etiquette in reproducing and creating written 
texts; and 
7) can use dictionaries, reference works and interactive orthography resources.",language_and_literature,12.360957,-2.9080954
661,177,"0 
Civics and citizenship education in basic school examines in a general manner the functioning of society, 
citizens’ involvement in the main social spheres (economy, politics and law) and also relations with other social 
groups. Citizens are seen as members of a democratic society who interact with social institutions based on 
their interests and opportunities.",social_studies,8.338369,2.3145936
662,270,"Learning Content 
Different methods of reading: slow reading, reading with comments. Analysis of the composition of different 
levels of prose and lyrical/epical texts. Articulate and expressive reading of poetry. 
Different methods of narration: detailed, general, fragmentary and previously agreed. Personal attitude 
towards narrated text. Presentation and defence of personal opinion.   
Linking elements of at least two texts of different genres in narration.",language_and_literature,13.488852,-1.9741038
663,244,"Morphology. Verb forms. Grammatical characteristics of participle. Characteristics of verbs and adjectives 
in participles. Present and past participles. Active and passive participles. Full and short forms of passive 
participles. Participle constructions. Syntactic functions of participles. 
Norms of using participles in speech.",language_and_literature,14.98531,-1.4516357
664,36,"Games Involving Exercise 
Learning Outcomes 
The students: 
1) perform exercises while bouncing, carrying, passing, throwing and catching different balls and 
use them to play games involving exercise; and 
2) play dodge ball according to simplified rules, behave in a friendly manner towards fellow players 
and respect referee’s decisions.",physical_education,3.110654,3.2339315
665,127,"Use grammatically correct 
language, mistakes are rare 
and hardly noticeable. 
31",foreign_languages,8.145201,-3.0930524
666,37,"2.1.4. Learning Outcomes and Learning Content of Music in the 1st stage of study 
Learning Outcomes 
Singing 
Learning Outcomes 
The students: 
1) sing with natural bearing and breathing, free tone evocation, clear diction and emotion, alone and in 
groups; 
2) understand and express the content and mood of music in singing; 
3) sing to a melody as indicated by hand signs,  stairs for the scale degrees and notation, as well as by 
relative pitch (scale degrees); 
1
4) sing children’s songs, game songs, model songs, canons and songs of Estonians and other peoples 
that suit the age of the students; and 
5) sing by heart these joint songs learned during this stage of study: „Eesti hümn“ /Estonian anthem/ (F. 
Pacius), „Mu koduke“ /My Little Home/ (A. Kiiss), „Tiliseb, tiliseb aisakell“ /Sleigh-bell Ringing/ (L. 
Wirkhaus); the children’s songs „Lapsed, tuppa“ /Children, Come Inside/, „Teele, teele, kurekesed“ 
/On Your Way, Little Storks/, „Kevadel“ /Springtime/ (Juba linnukesed ….) and „Kevadpidu“ /Spring 
Party/ (Elagu kõik ....).",art,-0.99279547,-2.3520293
667,28,The school provides:,social_studies,8.50179,3.0414367
668,29,"The subject of music supports the development of the students’ individual distinctive features through 
musical self-expression. Musical education contributes to the formation of wholesome individuals, 
balancing and supporting students’ emotional development, incl. in the study of other subjects.",art,-1.1451575,-2.4456024
669,156,"Learning Content 
Retelling events based closely on the text according to the outline. Retelling a story with the help of 
keywords. Chain storytelling. Paraphrasing a story by adding new characters and events. Talking about the 
events or recollections of one’s own or another person’s life. Retelling according to a picture text (photos, 
illustrations, caricatures or strip cartoons). Retelling fantasy stories.",language_and_literature,13.692905,-2.4993918
670,106,"2.3.4.4. Assessment 
At the 2nd stage of study, all constituent skills are assessed either separately or integrally. At every half 
term, students get feedback on all constituent skills in the form of oral or numeric grades. Verbal 
assessment emphasises primarily the accomplishments of students.  It is not advisable to run tests, which 
check all constituent skills more than four times during the school year at the 2nd stage of study. 
Students learn, in cooperation with peers and the teacher, how to set their learning objectives and assess 
their own level of knowledge and skills. Students assess, supervised by the teacher, the education in 
general and their performance in Estonian language, even if their self-expression skills are limited.",foreign_languages,8.961983,-2.1033926
671,234,"7 
Students will be able to: 
1) explain and use in context the following terms: market economy, market and market relations, 
demand, supply, competition, productivity, profit, state budget, state and local taxes, common 
benefits, social security, poverty, social insurance, social benefit, labour market, gross and net wage, 
loan, investment and consumer protection; 
2) have an understanding of the opportunities offered by the labour market to people with different 
educational levels and know what it means to be an owner, entrepreneur, employer, employee or 
unemployed person; 
3) analyse and assess their interests, abilities and opportunities in planning their further studies and 
career; 
4) know the principles of budget-planning and calculate net wages; 
5) know their rights and responsibilities as consumers and behave as sustainable consumers; and 
6) describe the principles of the current market economy, the roles of businesses and the state in the 
economy, the purpose of taxation and the taxes effective in Estonia and individuals’ rights and 
responsibilities in connection with taxes.",social_studies,9.499376,2.232814
672,38,Solid figures  (cube and cuboid).,mathematics,2.5851226,-1.9483144
673,173,"2.4.4.3. Electricity 
Electric Interaction 
Learning Outcomes 
The students: 
1) explain the important features of the phenomena of electrifying bodies and electric interaction and 
explain their relations with other phenomena; 
2) list the important features of the following concepts: electrified bodies, electric charge, elementary 
charge, electric charge of bodies and electric field; 
3) explain the relations that like electrically charged bodies repel and unlike ones attract and the 
experiment that confirms the validity of these relations; and 
4) conduct an experiment in order to study the electrifying of bodies and the effects between them 
and draw conclusions on the extent of electric interaction. 
Learning Content 
Electrifying bodies. Electric charge. Elementary charge. Electric field. Conductor. Isolator. Phenomena 
connected to charged bodies in nature and technology.",natural_science,5.53557,9.6441145
674,19,"Language and literature. Foreign languages are most closely connected with language and literature, as 
foreign language instruction makes use of the knowledge acquired in native language: development of 
written and oral self-expression skills, creation of text and ability to comprehend them. This knowledge and 
all this skills are transferred to a new cultural context when learning a new language.",foreign_languages,8.836158,-2.7473993
675,63,2.1.5.4. Assessment,foreign_languages,5.3169904,0.19917758
676,72,"Learning content 
Puberty in the curve of human life. Physical and emotional changes during puberty. Different pace of physical 
changes during puberty. Attitude towards one’s body and taking care of it. 
Sexual maturity and reproduction.",social_studies,8.392358,3.8980274
677,53,2.1.4.2. Us,social_studies,8.444344,3.0534022
678,22,"Learning content 
Career planning as a lifelong process: the decision-making and factors influencing it, difficulties in decision-
making, sources of career information, searching for information, alternatives, obligatory choices, coping 
with changes, career information and career advice 
Producing a personal career plan: lifelong learning, careers, career planning, producing a career plan, 
success, roles in life, lifestyles, learning motivation, personal responsibility and application documents",career_education,7.01594,2.0959992
679,7,"The distribution of weekly hours of subjects within stages of study is specified in the school curriculum 
considering that the expected learning outcomes and learning and educational objectives would be 
achieved.",physical_education,3.2636173,-0.4047508
680,58,"Pronunciation and intonation exercises. Practising pronunciation and adjusting the volume of the voice 
according to a specific situation. Paying attention to clear pronunciation during text presentation.",language_and_literature,13.426394,-1.952989
681,47,"Handicraft and home economics is a subject that integrates the theoretical knowledge and practical skills 
needed in daily life. Connections between handicraft and applied art facilitate creative self-realisation. The 
students discuss connections between art, handicraft and fashion and the importance of handicraft and 
light industry in the past and present. They become familiar with different materials and their properties and 
try various techniques when using them.  
The students learn to see and find interesting and novel solutions when designing items and products. 
They learn to value preservation and development of national culture traditions in handicraft and home 
economics. It is national cultural traditions in handicraft and home economics. The students learn to note 
the handicraft and food traditions of different countries and their connections with history, climate, religion 
and cultural customs.",technology,0.33468294,1.3540318
682,181,"Deliberating on themes dealt with in a literary work. Understanding and formulating the attitude of the 
author and the message of a work. Formulating, explaining and defending one’s opinions. Proving stated 
claims based on own life experience and text examples. Finding illustrative examples in the text: seeking 
and selecting quotations, commenting on their meaning and explaining their selection. Deliberating on the 
relationship of the nature-cause-consequence-solution of the problem. Making conclusions based on the 
text read.",language_and_literature,13.435232,-2.100095
683,56,"Listening to the teacher and fellow students and acting in accordance with oral instructions. Listening to 
texts read by the teacher and fellow students. Commenting on what was seen and heard. Differentiating 
between fact and fantasy. Finding important terms in the subject texts read by the teacher and drawing up 
a simple scheme. Assessing fellow students’ reading in terms of individual aspects (correctness, pauses 
and use of intonation to support ideas).",language_and_literature,13.317534,-1.9200606
684,1,"Subject field: Art Subjects 
1. General Principles 
1.1. Art Competence",art,0.9034109,-1.7808875
685,96,"Inquiry Skills 
After completing the 6th grade of study, students: 
5
1) 
are able to view and ask questions regarding natural sciences; 
2) 
formulate a research problem or hypothesis, which can be verified by an experiment of 
observations; 
3) 
are able to plan and carry out in cooperation with other students a study, including an experiment; 
4) 
are able to suggest measurable and unmeasurable variables; 
5) 
differentiate between an independent and dependent variable in an simple experiment; 
6) 
analyse the trustworthiness of data, understands the need for repeat tests and verification tests 
and the need to check auxiliary variables; 
7) 
present results as tables and diagrams; 
8) 
are able to bring out associations in data collections presented both graphically and non-
graphically; 
9) 
make conclusions on the basis of collected data, explain and predict results and evaluate the 
validity of hypotheses; 
10) 
present the results of a study orally and verbally and in a visually understandable manner; 
11) 
apply mathematical knowledge/skills when solving natural science problems; 
12) 
follow instructions and safety requirements when carrying out experiments; 
13) 
justify the need for natural science knowledge in everyday life.",natural_science,5.2571054,8.573467
686,170,"9 
Impacts of the Second World War in the locality.",social_studies,10.421263,2.3799238
687,67,"Learning content 
Concept of health: physical, mental and social health. Health indicators. Factors affecting health. 
Good and bad stress. Body’s reactions to stress. Relaxation options.",social_studies,7.7319593,4.5035944
688,23,1.5.1. Integration with other subject field competences and subject fields,language_and_literature,4.112638,0.38989335
689,16,"Social and citizenship competence. The use of work in pairs and group work in language and literature 
lessons contributes to the development of cooperation skills, courage to express one’s opinions, ability to 
recognise the ideas of peers and consider other people, to seek shared positions. Different types of 
assignments are used to form the skill of ethical oral and written communication, taking into account the 
circumstances, both in direct contact and online environments.",language_and_literature,12.564425,-1.678769
690,25,"At the 3rd stage of study, the process of acquiring knowledge and skills and associating these with physical 
activity in physical education lessons and extracurricular activities are evaluated. When evaluating 
students’ knowledge, one must above all take into account the students’ ability to implement the acquired 
knowledge in real practical activity. When evaluating physical abilities, in addition to the outcome, teachers 
must also consider students’ development and efforts made in order to achieve the result. When evaluating 
students’ physical ability, teachers also make use of students’ self-assessment.",physical_education,3.4986691,1.9388157
691,164,"Learning Content 
Presenting. Setting the objectives of presentations (who for, what and why). Selecting appropriate 
vocabulary, pace, voice volume and intonation for presentations and correct breathing and stance. Reciting 
poetry by heart. Presenting short prose texts (as a dialogue or monologue). Role play and presenting role 
texts.",language_and_literature,13.517898,-2.0957084
692,15,"At the beginning of the course, the student is told what will be evaluated, and when and how it will take 
place. 
The following items are used for assessment: 
1) Practical work: compiling a CV; writing an essay; review or summary of visits to enterprises or 
participating in work shadow day; personal career plan (study plan), etc.; 
2) Skills in interpreting practical activities; 
3) Skills in searching for and analysing relevant information; 
4) Creativity and rationality; 
5) Awareness of the main factors influencing career decisions; 
6) Achieving the aims of the curriculum; this is demonstrated by the student in the form of 
discussions, group work folders, etc.",career_education,6.99284,2.0982804
693,81,"Depiction of objects, creatures and events by the students in their own way and in works of art that are 
meaningful to them, and visual storytelling. 
Learning various techniques and methods, experimenting with them and using them creatively. 
Presentation and explanation of one’s creations, listening to the classmates and observing their works of 
art. 
Guided visits to museums and arts exhibitions. Looking at works of art and participation in discussions. 
Getting acquainted with the local environment, architectural art and design examples. Designing and 
making artefacts and models. 
Critical observation of examples of visual culture (advertisements, films, computer games, etc.), discussion 
of them and expression of reasoned opinions. 
Independent and group work. Expedient use of materials, tools and the workspace, being considerate of 
others.",art,0.7963716,-1.784115
694,35,1.8. Basis for Assessment,natural_science,5.303655,0.67060894
695,63,"Commenting approvingly on own and other students’ work following the teacher’s instructions. Discussions 
in pairs and groups: expressing personal attitudes, agreeing and disagreeing, finding common standpoints 
and asking for fellow students’ opinions.",language_and_literature,13.217346,-1.8584282
696,66,"General study of a book/text: text layout, table of contents, presentation of study tasks.",language_and_literature,13.446375,-1.6057311
697,9,"The distribution of weekly hours of subjects within stages of study is specified in the school curriculum 
considering that the expected learning outcomes and learning and educational objectives would be achieved.",social_studies,3.2704957,-0.42123473
698,43,2.2. Handicraft and Home Economics,technology,0.30260235,1.338769
699,0,1,mathematics,3.4243321,-0.97066873
700,31,"Learning outcomes are assessed in the form of oral assessments and numeric grades. The forms of 
checking learning outcomes should be versatile and in line with learning outcomes. Students should know 
what is being assessed and when and what assessment tools and criteria are being used. 
Feedback is provided on learning outcomes that entail values, attitudes and learning skills (e.g., showing 
interest, valuing, following rules, use of reference sources). In providing feedback (incl. on language 
learning outcomes), teacher’s assessments are used alongside with self-assessment by students and peer 
assessment using, for instance, the European language portfolio if necessary. 
Detailed assessment procedures are specified in the school curriculum. 
.9. Physical learning environment 
The school organises:  
1) teaching in groups. 
2) teaching in classrooms designed so that they support achieving the goals set for  language 
learning and are supplied with necessary study materials, furniture and technical devices.",foreign_languages,8.895285,-2.063434
